          Format            YIELD 
            Name              n20 
            Unit        #/sr/hist 
            Part          Neutron 

          Emin           Emax          Value    Uncertainty 
     81.283052      83.176377       0.007599       0.004673 
     83.176377      85.113804       0.007760       0.004624 
     85.113804      87.096359       0.007917       0.004578 
     87.096359      89.125094       0.008225       0.004491 
     89.125094      91.201084       0.008351       0.004457 
     91.201084      93.325430       0.008611       0.004389 
     93.325430      95.499259       0.008823       0.004336 
     95.499259      97.723722       0.009035       0.004285 
     97.723722     100.000000       0.009257       0.004233 
    100.000000     102.329299       0.009551       0.004168 
    102.329299     104.712855       0.009763       0.004122 
    104.712855     107.151931       0.010135       0.004046 
    107.151931     109.647820       0.010393       0.003995 
    109.647820     112.201845       0.010847       0.003911 
    112.201845     114.815362       0.011219       0.003845 
    114.815362     117.489755       0.011453       0.003806 
    117.489755     120.226443       0.011974       0.003722 
    120.226443     123.026877       0.012339       0.003666 
    123.026877     125.892541       0.012868       0.003590 
    125.892541     128.824955       0.013274       0.003535 
    128.824955     131.825674       0.013805       0.003466 
    131.825674     134.896288       0.014302       0.003405 
    134.896288     138.038426       0.014883       0.003338 
    138.038426     141.253754       0.015423       0.003279 
    141.253754     144.543977       0.016142       0.003205 
    144.543977     147.910839       0.016604       0.003160 
    147.910839     151.356125       0.017308       0.003095 
    151.356125     154.881662       0.017957       0.003039 
    154.881662     158.489319       0.018596       0.002986 
    158.489319     162.181010       0.019171       0.002941 
    162.181010     165.958691       0.019806       0.002893 
    165.958691     169.824365       0.020343       0.002855 
    169.824365     173.780083       0.020755       0.002826 
    173.780083     177.827941       0.021223       0.002795 
    177.827941     181.970086       0.021553       0.002773 
    181.970086     186.208714       0.021728       0.002762 
    186.208714     190.546072       0.021593       0.002771 
    190.546072     194.984460       0.021625       0.002769 
    194.984460     199.526231       0.021325       0.002788 
    199.526231     204.173794       0.020912       0.002816 
    204.173794     208.929613       0.020339       0.002855 
    208.929613     213.796209       0.019511       0.002915 
    213.796209     218.776162       0.018651       0.002982 
    218.776162     223.872114       0.017566       0.003072 
    223.872114     229.086765       0.016591       0.003162 
    229.086765     234.422882       0.015427       0.003279 
    234.422882     239.883292       0.014173       0.003421 
    239.883292     245.470892       0.013047       0.003566 
    245.470892     251.188643       0.011905       0.003733 
    251.188643     257.039578       0.010888       0.003903 
    257.039578     263.026799       0.009958       0.004082 
    263.026799     269.153480       0.009030       0.004286 
    269.153480     275.422870       0.008140       0.004515 
    275.422870     281.838293       0.007319       0.004761 
    281.838293     288.403150       0.006594       0.005016 
    288.403150     295.120923       0.005887       0.005309 
    295.120923     301.995172       0.005169       0.005666 
    301.995172     309.029543       0.004531       0.006052 
    309.029543     316.227766       0.003900       0.006523 
    316.227766     323.593657       0.003314       0.007077 
    323.593657     331.131121       0.002854       0.007625 
    331.131121     338.844156       0.002346       0.008412 
    338.844156     346.736850       0.001946       0.009235 
    346.736850     354.813389       0.001528       0.010421 
    354.813389     363.078055       0.001227       0.011632 
    363.078055     371.535229   9.815409e-04       0.013004 
    371.535229     380.189396   7.564488e-04       0.014813 
    380.189396     389.045145   5.766740e-04       0.016966 
    389.045145     398.107171   4.244546e-04       0.019776 
    398.107171     407.380278   3.200424e-04       0.022774 
    407.380278     416.869383   2.260881e-04       0.027096 
    416.869383     426.579519   1.635072e-04       0.031862 
    426.579519     436.515832   1.105541e-04       0.038749 
    436.515832     446.683592   8.034260e-05       0.045454 
    446.683592     457.088190   5.428105e-05       0.055300 
    457.088190     467.735141   3.635337e-05       0.067574 
    467.735141     478.630092   2.008565e-05       0.090909 
    478.630092     489.778819   1.161980e-05       0.119523 
    489.778819     501.187234   8.465853e-06       0.140028 
    501.187234     512.861384   4.315925e-06       0.196116 
    512.861384     524.807460   2.323960e-06       0.267261 
    524.807460     537.031796   4.979913e-07       0.577350 
    537.031796     549.540874   1.493974e-06       0.333333 
    549.540874     562.341325   4.979913e-07       0.577350 
    562.341325     575.439937   4.979913e-07       0.577350 
    575.439937     588.843655       0.000000       0.000000 
    588.843655     602.559586       0.000000       0.000000 
    602.559586     616.595002       0.000000       0.000000 
    616.595002     630.957344       0.000000       0.000000 
    630.957344     645.654229       0.000000       0.000000 
    645.654229     660.693448       0.000000       0.000000 
    660.693448     676.082975       0.000000       0.000000 
    676.082975     691.830971       0.000000       0.000000 
    691.830971     707.945784       0.000000       0.000000 
    707.945784     724.435960       0.000000       0.000000 
    724.435960     741.310241       0.000000       0.000000 
    741.310241     758.577575       0.000000       0.000000 
    758.577575     776.247117       0.000000       0.000000 
    776.247117     794.328235       0.000000       0.000000 
    794.328235     812.830516       0.000000       0.000000 
    812.830516     831.763771       0.000000       0.000000 
    831.763771     851.138038       0.000000       0.000000 
    851.138038     870.963590       0.000000       0.000000 
    870.963590     891.250938       0.000000       0.000000 
    891.250938     912.010839       0.000000       0.000000 
    912.010839     933.254301       0.000000       0.000000 
    933.254301     954.992586       0.000000       0.000000 
    954.992586     977.237221       0.000000       0.000000 
    977.237221    1000.000000       0.000000       0.000000 
